INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
23531	100301	?????4??3	#c54FF00??????????#r#cFFFFFF????116?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF008682#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????8682????????????3???????	0	90000	-1	-1	??mp	4	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28518	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23532	100301	?????4??4	#c54FF00??????????#r#cFFFFFF????150?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0011246#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????11246????????????3???????	0	90000	-1	-1	??mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28519	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23533	100301	?????4??5	#c54FF00??????????#r#cFFFFFF????184?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0013813#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????13813????????????3???????	0	90000	-1	-1	??mp	4	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28520	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23534	100301	?????4??6	#c54FF00??????????#r#cFFFFFF????218?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0016376#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????16376????????????3???????	0	90000	-1	-1	??mp	4	218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28521	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23535	100301	?????4??7	#c54FF00??????????#r#cFFFFFF????252?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0018943#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????18943????????????3???????	0	90000	-1	-1	??mp	4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28522	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23536	100301	?????4??8	#c54FF00??????????#r#cFFFFFF????286?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0021511#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????21511????????????3???????	0	90000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28523	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23537	100301	?????4??9	#c54FF00??????????#r#cFFFFFF????320?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0024074#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????24074????????????3???????	0	90000	-1	-1	??mp	4	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28524	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23538	100301	?????4??10	#c54FF00??????????#r#cFFFFFF????354?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0026640#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????26640????????????3???????	0	90000	-1	-1	??mp	4	354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28525	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23539	100301	?????4??11	#c54FF00??????????#r#cFFFFFF????388?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0029208#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????29208????????????3???????	0	90000	-1	-1	??mp	4	388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28526	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23540	100301	?????4??12	#c54FF00??????????#r#cFFFFFF????422?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0031775#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????4??#W??	??????31775????????????3???????	0	90000	-1	-1	??mp	4	422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28527	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23541	100301	?????5??1	#c54FF00??????????#r#cFFFFFF????48?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF003822#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????3822????????????3???????	0	90000	-1	-1	??mp	4	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28540	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23542	100301	?????5??2	#c54FF00??????????#r#cFFFFFF????82?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF006585#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????6585????????????3???????	0	90000	-1	-1	??mp	4	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28541	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23543	100301	?????5??3	#c54FF00??????????#r#cFFFFFF????116?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF009350#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????9350????????????3???????	0	90000	-1	-1	??mp	4	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28542	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23544	100301	?????5??4	#c54FF00??????????#r#cFFFFFF????150?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0012111#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????12111????????????3???????	0	90000	-1	-1	??mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28543	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23545	100301	?????5??5	#c54FF00??????????#r#cFFFFFF????184?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0014876#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????14876????????????3???????	0	90000	-1	-1	??mp	4	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28544	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23546	100301	?????5??6	#c54FF00??????????#r#cFFFFFF????218?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0017635#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????17635????????????3???????	0	90000	-1	-1	??mp	4	218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28545	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23547	100301	?????5??7	#c54FF00??????????#r#cFFFFFF????252?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0020400#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????20400????????????3???????	0	90000	-1	-1	??mp	4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28546	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23548	100301	?????5??8	#c54FF00??????????#r#cFFFFFF????286?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0023165#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????23165????????????3???????	0	90000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28547	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23549	100301	?????5??9	#c54FF00??????????#r#cFFFFFF????320?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0025926#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????25926????????????3???????	0	90000	-1	-1	??mp	4	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28548	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23550	100301	?????5??10	#c54FF00??????????#r#cFFFFFF????354?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0028690#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????28690????????????3???????	0	90000	-1	-1	??mp	4	354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28549	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23551	100301	?????5??11	#c54FF00??????????#r#cFFFFFF????388?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0031455#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????31455????????????3???????	0	90000	-1	-1	??mp	4	388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28550	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23552	100301	?????5??12	#c54FF00??????????#r#cFFFFFF????422?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0034220#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????5??#W??	??????34220????????????3???????	0	90000	-1	-1	??mp	4	422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28551	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23553	100301	?????6??1	#c54FF00??????????#r#cFFFFFF????48?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF004095#cFFFFFF????????????3????????	??????4095????????????3???????	0	90000	-1	-1	??mp	4	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28564	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23554	100301	?????6??2	#c54FF00??????????#r#cFFFFFF????82?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF007056#cFFFFFF????????????3????????	??????7056????????????3???????	0	90000	-1	-1	??mp	4	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28565	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23555	100301	?????6??3	#c54FF00??????????#r#cFFFFFF????116?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0010018#cFFFFFF????????????3????????	??????10018????????????3???????	0	90000	-1	-1	??mp	4	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28566	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23556	100301	?????6??4	#c54FF00??????????#r#cFFFFFF????150?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0012976#cFFFFFF????????????3????????	??????12976????????????3???????	0	90000	-1	-1	??mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28567	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23557	100301	?????6??5	#c54FF00??????????#r#cFFFFFF????184?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0015939#cFFFFFF????????????3????????	??????15939????????????3???????	0	90000	-1	-1	??mp	4	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28568	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23558	100301	?????6??6	#c54FF00??????????#r#cFFFFFF????218?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0018895#cFFFFFF????????????3????????	??????18895????????????3???????	0	90000	-1	-1	??mp	4	218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28569	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23559	100301	?????6??7	#c54FF00??????????#r#cFFFFFF????252?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0021858#cFFFFFF????????????3????????	??????21858????????????3???????	0	90000	-1	-1	??mp	4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28570	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23560	100301	?????6??8	#c54FF00??????????#r#cFFFFFF????286?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0024820#cFFFFFF????????????3????????	??????24820????????????3???????	0	90000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28571	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23561	100301	?????6??9	#c54FF00??????????#r#cFFFFFF????320?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0027778#cFFFFFF????????????3????????	??????27778????????????3???????	0	90000	-1	-1	??mp	4	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28572	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23562	100301	?????6??10	#c54FF00??????????#r#cFFFFFF????354?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0030739#cFFFFFF????????????3????????	??????30739????????????3???????	0	90000	-1	-1	??mp	4	354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28573	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23563	100301	?????6??11	#c54FF00??????????#r#cFFFFFF????388?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0033702#cFFFFFF????????????3????????	??????33702????????????3???????	0	90000	-1	-1	??mp	4	388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28574	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23564	100301	?????6??12	#c54FF00??????????#r#cFFFFFF????422?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0036664#cFFFFFF????????????3????????	??????36664????????????3???????	0	90000	-1	-1	??mp	4	422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28575	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23565	100301	?????1??1	#c54FF00??????????#r#cFFFFFF????48?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF002457#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????2457????????????3???????	0	90000	-1	-1	??mp	4	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28588	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23566	100301	?????1??2	#c54FF00??????????#r#cFFFFFF????82?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF004233#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????4233????????????3???????	0	90000	-1	-1	??mp	4	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28589	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23567	100301	?????1??3	#c54FF00??????????#r#cFFFFFF????116?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF006011#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????6011????????????3???????	0	90000	-1	-1	??mp	4	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28590	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23568	100301	?????1??4	#c54FF00??????????#r#cFFFFFF????150?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF007785#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????7785????????????3???????	0	90000	-1	-1	??mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28591	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23569	100301	?????1??5	#c54FF00??????????#r#cFFFFFF????184?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF009563#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????9563????????????3???????	0	90000	-1	-1	??mp	4	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28592	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23570	100301	?????1??6	#c54FF00??????????#r#cFFFFFF????218?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0011337#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????11337????????????3???????	0	90000	-1	-1	??mp	4	218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28593	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23571	100301	?????1??7	#c54FF00??????????#r#cFFFFFF????252?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0013114#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????13114????????????3???????	0	90000	-1	-1	??mp	4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28594	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23572	100301	?????1??8	#c54FF00??????????#r#cFFFFFF????286?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0014892#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????14892????????????3???????	0	90000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28595	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23573	100301	?????1??9	#c54FF00??????????#r#cFFFFFF????320?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0016667#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????16667????????????3???????	0	90000	-1	-1	??mp	4	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28596	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23574	100301	?????1??10	#c54FF00??????????#r#cFFFFFF????354?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0018443#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????18443????????????3???????	0	90000	-1	-1	??mp	4	354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28597	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23575	100301	?????1??11	#c54FF00??????????#r#cFFFFFF????388?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0020221#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????20221????????????3???????	0	90000	-1	-1	??mp	4	388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28598	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23576	100301	?????1??12	#c54FF00??????????#r#cFFFFFF????422?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0021998#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????1??#W??	??????21998????????????3???????	0	90000	-1	-1	??mp	4	422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28599	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23577	100301	?????2??1	#c54FF00??????????#r#cFFFFFF????48?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF002730#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????2730????????????3???????	0	90000	-1	-1	??mp	4	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28612	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23578	100301	?????2??2	#c54FF00??????????#r#cFFFFFF????82?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF004704#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????4704????????????3???????	0	90000	-1	-1	??mp	4	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28613	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23579	100301	?????2??3	#c54FF00??????????#r#cFFFFFF????116?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF006679#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????6679????????????3???????	0	90000	-1	-1	??mp	4	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28614	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23580	100301	?????2??4	#c54FF00??????????#r#cFFFFFF????150?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF008651#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????8651????????????3???????	0	90000	-1	-1	??mp	4	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28615	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23581	100301	?????2??5	#c54FF00??????????#r#cFFFFFF????184?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0010626#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????10626????????????3???????	0	90000	-1	-1	??mp	4	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28616	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23582	100301	?????2??6	#c54FF00??????????#r#cFFFFFF????218?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0012597#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????12597????????????3???????	0	90000	-1	-1	??mp	4	218	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28617	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23583	100301	?????2??7	#c54FF00??????????#r#cFFFFFF????252?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0014572#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????14572????????????3???????	0	90000	-1	-1	??mp	4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28618	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23584	100301	?????2??8	#c54FF00??????????#r#cFFFFFF????286?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0016547#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????16547????????????3???????	0	90000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28619	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23585	100301	?????2??9	#c54FF00??????????#r#cFFFFFF????320?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0018519#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????18519????????????3???????	0	90000	-1	-1	??mp	4	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28620	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23586	100301	?????2??10	#c54FF00??????????#r#cFFFFFF????354?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0020493#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????20493????????????3???????	0	90000	-1	-1	??mp	4	354	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28621	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
23587	100301	?????2??11	#c54FF00??????????#r#cFFFFFF????388?#r?????0-15?#r????#r?????90?#r??????????????????#c54FF0022468#cFFFFFF????????????3????????#r#W???#G???139?180?#Y???#W???#Y????2??#W??	??????22468????????????3???????	0	90000	-1	-1	??mp	4	388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|?????????1	28622	|?????????1	-1	|?????????2	-1	|?????????2	-1		0		0		0		0		0		0		0		0
