INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING
1342	334	1000	TaskTools3_3							0	0	0	0	0		NhÕn Môn Quan Ti«n Tiªu Bäo Hµ : Vô Ğ¸ch, B¤t Nång SØ Døng KÛ Nång , Vô Pháp Truy«n Vân T¯ng Khä Dî Di Ğµng
1343	334	1000	TaskTools3_3							0	0	0	1	0		Ğ¸ch Thân : B¤t Nång Di Ğµng
1344	1228	1000	TaskTools3_3							0	0	0	0	0		Ğ¸ch Thân : B¤t Nång Di Ğµng
1345	1231	1000	Buff13_3				buff_ÕäççÖ®¹â		ÉíÌåÊÜ»÷µã	1	0	0	0	0		Ğán Nguy®n Nhân Trß¶ng CØu: sØ døng bánh Trung Thu v¾i NPC này. Bánh Trung Thu có th¬ nh§n thông qua nhi®m vø cüa Tô Châu Tô ThÑc, ho£c lînh mi­n phí ch² Tô Châu Trí Hóa.
1346	1231	1000	Buff13_4				g01_buff_Ê¥µ®ÀñºĞ01		½ÅÏÂ¹âÈ¦µã	1	0	0	0	0		Thiên Lı Cµng Thuy«n Quyên: v×a nh§n ğßşc bánh Trung Thu cüa ngß¶i ch½i t£ng. Bánh Trung Thu có th¬ nh§n thông qua nhi®m vø cüa Tô Châu Tô ThÑc, ho£c lînh mi­n phí ch² Tô Châu Trí Hóa.
1347	1231	1000	Buff13_4				g01_buff_Ê¥µ®ÀñºĞ01		½ÅÏÂ¹âÈ¦µã	1	0	0	0	0		Thiên Lı Cµng Thuy«n Quyên: Toàn thuµc tính+10. Nh§n ğßşc bánh Trung Thu th½m ng÷t t× ngß¶i ch½i khác! TLBB 2 chúc các hÕ Trung Thu vui vë!
1348	743	100	Huodong_4_16	g01_em_buff1111	interface\sound_shengji.wav	½ÅÏÂ¹âÈ¦µã	ĞÂºì¹â»·		ÉíÌåÖĞĞÄµã	1	0	0	1	0		Qu¯c Khánh Khoái LÕc : TÕi Ğä Quái Th¶i Nång Cú Hµ Ğ¡c NgÕch NgoÕi 10 % Kinh Nghi®m. Buff Liên Tøc 30 Phân Chung Giän.
1349	1349	1000	Huodong_4_16							1	0	0	0	0		Vô Pháp SØ Døng
1350	737	1000	Buff11_3				buff_ÀÏÓÑµÄ×£¸£³ÖĞø		ÉíÌåÖĞĞÄµã	0	0	0	1	0		Lão Hæu Ğích Chúc Phúc, Nhân V§t C½ S· Nµi NgoÕi Công Công Kích Tång 20 %
1351	1229	1000	Buff11_4				ĞÂÀ¶¹â»·_±äºì		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Anh Hùng Quy Lai : T± Thành LÕng Nhân Ğµi Ngû Ğáo ĞÕi Lı ( 173, 146 ) Tôn Bát QuÛ Gia SÑ, Kh¡c Lãnh Tuy®t Bän Trân Thú Trß·ng l®
1352	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 10 Ği¬m
1353	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 16 Ği¬m
1354	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 22 Ği¬m
1355	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 28 Ği¬m
1356	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 34 Ği¬m
1357	1538	1000	Buff11_3							1	0	0	0	0		Toàn Lñc Dî Phó , Tái Chiªn Giang H° ! Nhân V§t S· Hæu Thuµc Tính Tång 40 Ği¬m
1358	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Ti®m Nh§p Giai Cänh : Toàn Chúc Thuµc Tính + 20, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1359	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Thân Thü Kiªn Ki®n : Toàn Chúc Thuµc Tính + 50, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1360	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Phong Mang T¤t Lµ : Toàn Chúc Thuµc Tính + 70, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1361	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Vån Danh Hà Nhî : Toàn Chúc Thuµc Tính + 90, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1362	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		S½ Nh§p Giang H° : Toàn Chúc Thuµc Tính + 10, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1363	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Tam Lµ Phong Mang : Toàn Chúc Thuµc Tính + 25, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1364	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Danh V÷ng Thiên HÕ : Toàn Chúc Thuµc Tính + 35, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1365	1358	1000	Buff6_12	g01_em_buff1111		½ÅÏÂ¹âÈ¦µã				1	0	0	1	0		Häi Nµi Giai Tri KÖ : Toàn Chúc Thuµc Tính + 45, Thông Qua Tích Toàn Nhân Khí Tr¸ TÕi ĞÕi Lı Tôn Bát Cøu QuÛ Gia XÑ Ğoài Hoán HoÕch Ğ¡c
1366	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎĞ¡±ø		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Ti¬u Binh
1367	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎ¶¼Í·		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Ğô Ğ¥u
1368	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎÓªÖ¸»ÓÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Doanh Chï Huy SÑ
1369	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎ¶¼Óİºî		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Ğô Ngu H¥u
1370	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎ¶¼Ö¸»ÓÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Ğô Chï Huy SÑ
1371	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎÊàÃÜ¸±Ê¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Xu M§t Phó SÑ
1372	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ËÎÊàÃÜÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Xu M§t SÑ
1373	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉĞ¡×ä		ÉíÌåÖĞĞÄµã	1	0	0	0	0		T¯ng . Ti¬u T¯t
1374	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉÊô¹ú¾üÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . Thuµc Qu¯c Quân SÑ
1375	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉ¾©Öİ¾üÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . Kinh Châu Quân SÑ
1376	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉ²¿×å¾üÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . Bµ Tµc Quân SÑ
1377	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉ¹¬ÕÊ¾üÊ¹		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . Cung Trß¾ng Quân SÑ
1378	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉÄÏÔº´óÍÕ		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . Nam Vi®n ĞÕi Vß½ng
1379	1232	1000	Huodong_5_3				ËÎÁÉ´óÕ½_³ÆºÅ_ÁÉ±±Ôº´óÍÕ		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Liêu . B¡c Vi®n ĞÕi Vß½ng
1380	1233	1000	Huodong_5_3				ËÎÁÉ´óÕ½_Õ½³¡Ê¤Àû		ÉíÌåÖĞĞÄµã	0	0	0	1	0		T¯ng Liêu Chiªn Trß¶ng Th¡ng Lşi
1381	1233	1000	Huodong_5_3				ËÎÁÉ´óÕ½_Õ½³¡Ê§°Ü		ÉíÌåÖĞĞÄµã	0	0	0	1	0		T¯ng Liêu Chiªn Trß¶ng Th¤t BÕi
1382	1382	1000	Buff13_7				buff_RazerÀ×Éß·çÔÆ¾ö		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		Razer Lôi Xà Phong Vân Quyªt HoÕt Ğµng Chuyên Thuµc Tính Buff . Toàn Thuµc Tính + 10
1383	1383	1000	Huodong_5_4				buff_°®ÓëÉúÃü		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Ái Dæ Sinh M®nh : Huyªt Thuongj HÕn + 5 %
1384	1384	1000	Buff13_8				buff_³¬¼¶GM		ÉíÌåÖĞĞÄµã	1	0	0	0	0		Tham Gia  Huyªt Chiªn NhÕn Môn Quan  Công Tr¡c Sßu Tß·ng ĞÕi Tác Chiªn HoÕt Ğµng, Tñu Hæu Hµi Doanh Ğ¡c  Siêu C¤p GM  Xuyên Thuµc Hi®u Quä, Ti«n Vãng Tô Châu An Dî Hiên XÑ Tham Gia HoÕt Ğµng Doanh Thü Canh Ğa Tôn Quı ĞÕi L­
1385	1385	1000	Huodong_5_15				buff_ÃÀÎ¶»ğ¼¦±»¿¾		½ÅÏÂ¹âÈ¦µã	0	1	1	1	0		Khäo Höa Kê
1386	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è2		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Lãng Tøu Nhàn Trà : C½ S· Nµi NgoÕi Công + 15 %
1387	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è2		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Ğång H°ng Tøu Løc : C½ S· Nµi NgoÕi Công + 15 %, Hµi Tâm + 2, Chính Xác + 55
1388	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è2		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Thi Tøu Phong Lßu: C½ S· Nµi NgoÕi Công + 15 %, Hµi Tâm + 3, Chính Xác + 65
1389	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è2		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Thanh Phong Vi Huân : C½ S· Nµi NgoÕi Công + 15 %, Hµi Tâm + 3, Chính Xác + 74
1390	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è3		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Ğ¯I Tøu Ğß½ng Ca : C½ S· Nµi NgoÕi Công + 20 %, Hµi Tâm + 3, Chính Xác + 83
1391	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è3		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Tøu Hàm Nhî Nhi®t : C½ S· Nµi NgoÕi Công + 20 %, Hµi Tâm + 3, Chính Xác + 93
1392	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è4		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Hôn Hôn Døc Túy : C½ S· Nµi NgoÕi Công + 20 %, Hµi Tâm + 8, Chính Xác + 206
1393	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è4		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Diêu Dao Døc Túy : C½ S· Nµi NgoÕi Công + 20 %, Hµi Tâm + 13, Chính Xác + 373
1394	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è5		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Tøu Th¥n Phø Th¬ : C½ S· Nµi NgoÕi Công + 20 %, Hµi Tâm + 25, Chính Xác + 611
1395	1386	1000	Huodong_5_13				buff_¶Ô¾Æµ±¸è5		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Thôn †m Nh§t Nguyêt : C½ S· Nµi NgoÕi Công + 33 %, Hµi Tâm + 33, Chính Xác + 3333
1396	1386	1000	Huodong_5_14				buff_Õ¤ôú´ó×í		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Minh Ğính ĞÕi Túy : né tránh +300 
1397	826	1500	Buff13_9							1	0	0	0	0		Trùng Lâu: Có 5% kÛ nång mi­n d¸ch không chª
1398	826	1500	Buff13_9							1	0	0	0	0		Trùng Lâu: Có 10% kÛ nång mi­n d¸ch không chª
1399	826	1500	Buff13_9							1	0	0	0	0		Trùng Lâu: Có 15% kÛ nång mi­n d¸ch không chª
1650	1650	1000	CircularTaskTool3_11				boss_Ä½Èİ¸´_ÏÈÀñºó±ø_02		ÉíÌåÊÜ»÷µã	0	0	1	0	1	×óÎäÆ÷°ó¶¨µã	Tiên L­ H§u Binh : Mµ Dung Phøc thø Ğáo Ğích S· Hæu Thß½ng HÕi Chuyªn Di Ğáo Muc Tiêu Thân Thßşng 
1651	1651	1000	Buff13_13				buff_¾µ»¨Ë®ÔÂ		ÉíÌåÖĞĞÄµã	0	0	1	0	0		Kính Hoa Thüy Nguy®t  : Hu«  Thüy Nguy®t TrÕng Thái NgoÕn Gia Ğích Huyªt Lßşng Thø Ğáo Tång Ích H§u , Mµ Dung Phøc Hµi Thø Ğáo Tång Ích Ğích Tr¸ Li®u Hi¬u Quä
1652	1652	9100	Buff13_14				buff_ÆÆ¼×		ÉíÌåÖĞĞÄµã	0	0	0	1	0		Dï Bï Chi ĞÕo Hài Thì Bï Thân  Cß¾ng lñc Ğích Phän XÕ Công Kích
1653	1653	9100	Buff2_11		Character\Npc\chess_boss_1.wav					0	0	0	0	0		Ğ¸nh Thân
1654	1654	1000	Buff14_4				buff_Ïô·å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		Tång Gia Nµi NgoÕi Công 
1655	1655	1000	Buff14_5				buff_ĞéÖñ		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		Tång Gia Ğµc Kháng
1656	1656	1000	Buff14_6				buff_¶ÎÓş		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		Tång Gia Bång Höa Huy«n Ğµc Thuµc Tính Công Kích
1657	1657	1000	Buff13_16				buff_×Ô±¬		ÉíÌåÖĞĞÄµã	0	0	1	0	0		Tñ Bào : Chu Vi Muc Tiêu TÕo Thành ĞÕi Lßşng Thß½ng HÕi
1658	1658	1000	Buff13_15				buff_½âÌå		ÉíÌåÖĞĞÄµã	0	0	1	0	0		Giäi Th¬ : Dæ Chu Vi Møc Tiêu Cµng Ğ°ng Th×a Ğäm Thß½ng HÕi
1659	1659	1000	Buff13_12				buff_º®¶¾¸½Ìå		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Hàn Dµc Hµ Th¬ : Tång Gia Bång Dµc Kháng Tính 
1660	1660	1000	FightSkillTianShan1_8		Skills\Common\ice_explode_1.wav		g01_ts_ÌìµØÃ÷Ãğ_zdo		½ÅÏÂ¹âÈ¦µã	0	0	1	0	0		Bång Tàm Ti : Trì Tøc Tính Bång Thß½ng HÕi 
1661	1661	1000	FightSkillMingJiao_4	boss_»ğ²Ï_ÊÜ»÷		ÉíÌåÊÜ»÷µã	g01_buff10		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Bång Tàm Ti : Tång Gia Ğ“ng T¯c Ğµ
1662	1662	1000	Buff0_4				g01_buff106		ÉíÌåÊÜ»÷µã	0	1	1	0	0		Chß¾c Thiêu : Trì Tøc Ği®u Huyªt 
1663	1663	8500	FightSkillShaoLin2_5				ÃØ¼®_sl_zdo		ÉíÌåÖĞĞÄµã	0	0	0	0	0		D¸ch Cân Kinh ; Tång Gia Di  Ğ“ng T¯c Ğµ 
1664	1664	1000	Buff1_1	boss_±ù²Ï_ÊÜ»÷		ÉíÌåÊÜ»÷µã	g01_buff100		½ÅÏÂ¹âÈ¦µã	0	0	1	0	0		Bång Tàm Ti : Di Ğµng T¯c Ğµ  Giäm NÕn 
1665	1665	1000	Buff5_1							0	0	0	1	0		Tham Thính †n Bí 
1666	1666	1000	Buff13_11				buff_¶¾±¬_01		ÉíÌåÖĞĞÄµã	0	0	1	0	0		Ğµc Bào : TØ Vong H§u C¯i  Chu Vi NgoÕi Gia . Hòa Tr¥n Thú Sän Sinh ĞÕi Lßşng Thß½ng HÕi 
1667	1667	1450	Buff5_9	boss_²Ï¼ë_01		½ÅÏÂ¹âÈ¦µã	boss_²Ï¼ë_02		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Bång Tàm Biªn Thân 
1668	1668	1450	Buff5_9	g01_buff108		½ÅÏÂ¹âÈ¦µã				0	0	0	1	0		H÷a Long Ği¬m Tinh : ThØ TrÕng Thái HÕ C§n Khä SØ Døng Ğ« Bút H÷a Long Dß V§n Bút S¡t KÖ Nång . Di Ğµng T¯c Ğµ Tång Gia 40 % 
1669	1669	9100	Buff13_14				buff_»¹Ê©±ËÉí		ÉíÌåÖĞĞÄµã	0	0	1	0	0		Hài Thi Bï Thân : Tß¾ng Mµ Dung Phøc Ğích Phø Miªn TrÕng Thái Phän ĞÕn Ğáo Møc Tiêu Thân Thßşng 
1670	1670	8600	Buff13_10				buff_·è¿ñ		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Phong Cu°ng : Cñc ĞÕi Ğích Ğ« Cao Thß½ng HÕi 
1671	1671	1000	Buff14_3				buff_ÈºÁúĞ¥Ìì		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		Qu¥n Long Khiªu Thiên : Thø Ğáo Li­u Chúc Phúc , Thñc Lñc Ğ¡c Ğáo Li­u Ğ« Thång .
1672	336	1000	ChessIcon_15							1	0	0	0	0		Hoàng Kim Mã An : Tång Gia KÜ Th×a Th¶i Ğích Di . Ğµng T¯c Ğµ 
1673	1673	1000	FightSkillMurong2_7				boss_Ä½Èİ¸´_ÆÆÌìÊ½_buff		ÉíÌåÖĞĞÄµã	0	0	0	1	0		Phá Thiên ThÑc : Thi®u Hoán Phi Kiªm Thß½ng HÕi Ğ¸ch Nhân 
1674	1674	1000	Buff13_11				Î×¶¾¶¦_ÉËº¦buff		½ÅÏÂ¹âÈ¦µã	0	0	1	0	0		Huyªt Chú Vu C± 
1675	1675	8600	Buff13_10				buff_·è¿ñ		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Phong Cu°ng : KÛ Nång Thích Phóng T¥n Su¤t Tång Gia 
1676	1676	1000	Buff1_1	all_bj04		ÉíÌåÊÜ»÷µã	g01_buff»¬µ¹		½ÅÏÂ¹âÈ¦µã	0	1	1	0	0		Hàn Ğµc Hµ Th¬ : Trang Tø Hi«n Chu Vi NgoÕn Gia Di Ğµng T¯c Ğµ Giäm MÕn
1677	1677	1500	Buff2_16							0	0	0	1	0		Bång Túy Änh Nguy®t  : Tång Gia Bång Công Kích 110 Ği¬m
1678	1677	1500	Buff3_1							0	0	0	1	0		Höa Ánh Li®t Dß½ng  : Tång Gia Hoa  Công Kích 110 Ği¬m
1679	1677	1500	Buff3_3							0	0	0	1	0		Huy«n Minh Di®u Th¥n  : Tång Gia Huy«n Công Kích 110 Di¬m 
1680	1677	1500	Buff3_2							0	0	0	1	0		Ğµc Ám Di®t : Tång Gia Ğµc Công Kích 110 Ği¬m 
1681	1677	1500	Buff2_16							0	0	0	1	0		Bång Túy Änh Nguy®t  : Tång Gia Bång Công Kích 130 Ği¬m
1682	1677	1500	Buff3_1							0	0	0	1	0		Höa Ánh Li®t Dß½ng  : Tång Gia Hoa  Công Kích 130 Ği¬m
1683	1677	1500	Buff3_3							0	0	0	1	0		Huy«n minh Di®u Th¥n  : Tång Gia Huy«n Công Kích 130 Di¬m 
1684	1677	1500	Buff3_2							0	0	0	1	0		Ğµc Ám Di®t : Tång Gia Ğµc Công Kích 130 Ği¬m 
1685	1685	1000	CircularTaskTool20_16							1	0	0	0	0		 Hai Ti¬u Huy«n Linh Ğan : Mµt Ti¬u Th¶I Nµi Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng Ğích 2 Bµi, Th¶I SØ Døng Thiên Linh Ğan, Kh¡c SÑ Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng 4 Bµi, Th¶I SØ Døng Thiên Linh Ğan, Kh¡c SÑ Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng 3 Bµi, Ti¬u Huy«n Linh Ğan B¤t Hµi Änh Hß·ng Trân Thú HoÕch Ğ¡c SØ Døng Kinh Nghi®m Hi®u Su¤t
1686	1686	1000	Buff7_6				Ö÷½Ç±äÉí°ïÅÉÉú²úÈÎÎñ_buff_¼ÓËÙ		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Tång T¯c Ğµ Di Chuy¬n : T¯c Ğµ ĞÕt Ğßşc 50 %
1687	269	1450	Buff5_9	g01_buff108		½ÅÏÂ¹âÈ¦µã				0	0	0	1	0		Biªn Thân : SØ Døng ThØ Tiêu Hæu Ği¬m Kích Cai Ğ° Tiêu Kh¡c Dî Giäi Tr× Biªn Thân TrÕng Thái
1688	1688	1000	ChessIcon_16				buff_ÖÁ×ğ×¨Êô		ÉíÌåÖĞĞÄµã	0	0	0	1	0		Chí Tôn Xuyên Thuµc Tính : Khai Thông Ğoän Tín Phøc Vø Nång C¤u Hæu Hi®u Bäo Chß¾ng Nhî Trß¶ng Hào Ğích Thuyên Trß¶ng Hòa, S· Hæu Thuµc Tính Tång 50 Ği¬m
1689	1689	1000	Buff0_9							0	0	1	0	0		Phòng Quäi C½ Ki¬m Tr¡c TrÕng Thái : Di Ğµng B¤t Nång Thao Tác B¤t Nång, Kh¡c B¸ Công Kích, Vô Pháp B¸ Ğä Tïnh
1690	1690	1000	Huodong_6_8				buff_Ê¢×°²Êµ°		½ÅÏÂ¹âÈ¦µã	0	0	0	0	0		Th¤t Thái Quang Hoa
1691	1691	1000	CircularTaskTool22_2				m01_½â¶ÁÀúÊ·_01_lx		ÉíÌåÊÜ»÷µã	0	0	0	0	1	ÉíÌåÊÜ»÷µã	Giäi Ğµc L¸ch SØ Tin TÑc
1692	1692	1000					npcĞíÔ¸Ê÷_ÆíÓê		ÉíÌåÖĞĞÄµã	0	0	0	0	0		Giäi Ğµc L¸ch SØ Tin TÑc
1693	269	1450	Buff5_9	g01_buff108		½ÅÏÂ¹âÈ¦µã				0	0	0	0	0		Biªn Thân : B¤t Khä Thü Ğµng Thü Tiêu
1694	1694	1450	FightSkillDaLi_5	g01_buff108	FailMRZ.wav	½ÅÏÂ¹âÈ¦µã				0	0	0	0	0		Chính TÕi Tu B± B¸ Mµc Ğ¥u HoÕch Phá Ğích Ngß Lâu
1695	1695	1450	FightSkillDaLi_5	g01_buff108	FailMRZ.wav	½ÅÏÂ¹âÈ¦µã				0	0	0	0	0		Chính TÕi Tu B± B¸ ThÕch Ğ¥u HoÕch Phá Ğích Ngß Lâu
1696	1685	1000	CircularTaskTool24_7							1	0	0	0	0		Ti¬u Huy«n Linh Ğan : Mµt Ti¬u Th¶I Nµi Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng Ğích 1.5 Bµi, Th¶I SØ Døng Thiên Linh Ğan, Kh¡c SÑ Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng 3 Bµi, Th¶I SØ Døng Thiên Linh Ğan, Kh¡c SÑ Nhân V§t HoÕch Ğ¡c Kinh Nghi®m Biªn V¸ Bình Thß¶ng 2.5 Bµi, Ti¬u Huy«n Linh Ğan B¤t Hµi Änh Hß·ng Trân Thú HoÕch Ğ¡c SØ Døng Kinh Nghi®m Hi®u Su¤t, B¤t Khä Dî Hòa Huy«n Linh Ğan SØ Døng
1700	1502	500	CircularTaskTool24_8							1	0	0	0	0		Chí Tôn Sinh Nh§t : Ğä Quái NgÕch NgoÕi HoÕch Ğ¡c 20 % Kinh Nghi®m
1707	1707	1450	Huodong_6_14	g01_buff108		½ÅÏÂ¹âÈ¦µã				0	0	0	0	0		HoÕt Ğµng CØ Bi®n Giä Chuy¬n Thuµc Trang Thái
1708	1708	1450	Huodong_6_14	g01_buff108		½ÅÏÂ¹âÈ¦µã				0	0	0	0	0		Quan Chúng Chuyên Thuµc TrÕng Thái
1715	1715	1000	Huodong_6_14							0	0	0	1	0		Quan Chú Thiêm Long Toàn Qu¯c Tranh Bá , S· Hæu Thuµc Tính Gia Tång 20 Ği¬m
1729	1729	1400	RideHeader6_6							0	0	0	1	0		Thú cßŞi : Phách Thª Vû Long 
1730	1730	1400	RideHeader6_7							0	0	0	1	0		Thú cßŞi : Thanh Dñc Chiªn Long 
1731	1731	1400	RideHeader6_8							0	0	0	1	0		Thú cßŞi : Tuy®t Vân Di®m Long 
1734	1734	0	Shenqi_3_5							0	1	1	0	0		Tång NgoÕi Công 2890 Ği¬m
1735	1735	0	Shenqi_3_1							0	1	1	0	0		Giäm Hoän Møc Tiêu Di Chuy¬n 50 %
1736	1736	0	Shenqi_3_3							0	1	1	0	0		H¤p Thü Møc Tiêu 500 Ği¬m Huyªt
1737	1737	0	Shenqi_3_9							0	1	1	0	0		H¤p Thü Møc Tiêu 500 Ği¬m Huyªt
1738	1738	0	Shenqi_3_6							0	1	1	0	0		Nµi Công Phòng Ngñ Giäm 1380 Ği¬m
1739	1739	0	Shenqi_3_2							0	1	1	0	0		Giäm Thi¬u 30 Ği¬m Nµ Khí
1740	1740	0	Shenqi_3_4							0	1	1	0	0		Nµi Công Phòng Ngñ Giäm 1380 Ği¬m
1741	1741	0	Shenqi_3_7							0	1	1	0	0		Gia Tång Hµi Tâm 26 Ği¬m
1742	1742	0	Shenqi_3_8							0	1	1	0	0		Nµi Công Phòng Ngñ Giäm 1380 Ği¬m
1743	1743	0	Shenqi_3_5							0	1	1	0	0		NgoÕi Công Phòng Ngñ Giäm 2890 Ği¬m
1744	1744	0	Shenqi_3_1							0	1	1	0	0		T¯c Ğµ Di Chuy¬n Giäm 50 %
